Date,aapl,msft,nvda,amzn,jpm,jnj,xom,tsla,nflx,v,googl,meta,brk_b,unh,ma,hd,pg,cost,dis,intc
2015-10-20,-0.003785483,-0.007642964,0.004510809,-0.029011494,0.003519718,0.0027581106,0.007089223,0.0023739208,0.037256833,-0.0072282115,-0.009081096,-0.0064564776,0.0010193416,-0.0055527217,-0.008169118,-0.0075288983,0.0007975309,-0.0026534286,-0.008037846,-0.0007899278
2015-10-21,-0.0003224546,-0.03042366,-0.01163559,-0.019640476,-0.0104638515,-0.0010214297,-0.009902318,-0.020067014,-0.030529385,-0.0065494124,-0.0111506665,-0.011524882,-0.0053014057,-0.018042497,-0.010443661,0.0018249585,-0.00060504256,0.005981041,0.007709302,-0.0143409325
2015-10-22,0.0068357345,0.019591967,0.02316935,0.012897662,0.015491361,0.01649832,0.02303207,0.024341341,0.06576068,0.017655121,0.021183636,0.01384568,0.016440008,0.018862111,0.018344432,0.016901188,0.01606392,0.014011469,0.006128167,0.008094304
2015-10-23,0.04435669,0.045744285,0.043612152,0.057498045,0.011986611,0.0081866495,0.012087487,0.0024067322,0.0047408957,0.026659243,0.04039586,0.02328515,0.0082979305,-0.008853067,0.023127675,0.015974928,0.0054955157,-0.0029094405,0.00097200554,0.00344601
2015-10-26,-0.017471999,0.0039031086,0.002641789,-0.01733493,-0.0059377234,-0.0005811788,-0.011540119,-0.0008880348,-0.024607863,0.0024202766,-0.006343161,-0.011415675,-0.004202837,0.009262222,0.005187178,0.007050414,-0.00090664614,-0.004406645,-0.006461968,0.005472
2015-10-27,0.011599791,0.005084936,-0.0039764512,0.015168782,-0.009967623,-0.0013512508,-0.008213963,0.0033149554,-0.007193476,0.00391677,0.006643447,0.005387559,-0.0040883673,-0.010723387,0.0038065044,0.009881059,0.0020517434,-0.0052711144,0.0004067939,0.0046407967
2015-10-28,0.006178909,0.008649372,0.0004000403,0.006551736,0.01839458,0.004361046,0.010701629,-0.0019771094,-0.018005637,0.019995749,0.004335664,0.0055654403,0.008731473,0.0033006808,0.018091202,0.002085008,-0.00178709,0.00832995,0.020449273,0.0032709916
2015-10-29,0.0090255225,-0.0021439344,-0.018263942,0.030150872,-0.002152149,0.0074787624,0.014641238,-0.0032188327,0.0266954,-0.00018371292,0.013668033,0.007253389,-0.0009272789,-0.011832089,-0.0007573017,0.0062627913,0.004325245,0.006142946,-0.0005557649,0.00885729
2015-10-30,0.0064011556,-0.009389721,0.005401942,0.013952641,-0.007893193,-0.007059055,-0.009333126,0.0068757236,0.009629374,-0.00083496195,0.0009294386,0.004413715,-0.007038884,-0.018450297,-0.0020540883,0.0010337487,-0.0059029665,0.0013521002,0.0008486223,0.0036409586
2015-11-02,-0.011189445,0.015718263,0.019297225,0.005174392,0.012304752,0.0073145926,0.006120692,0.075869374,0.016026122,0.022127254,0.0068354513,0.007405383,0.0075946283,0.023367615,0.022853173,0.0050361278,8.063131e-05,-0.0025284267,-0.0013682311,0.010646849
2015-11-03,-0.011263516,-0.007374665,-0.0055949767,-0.0043495726,0.0053678174,0.003047799,0.0023511695,0.010782158,0.0004222365,0.0096937865,-0.0039972975,-0.0051021604,0.0010497252,-0.0056330874,0.0057198647,0.00035672463,-0.0023945756,0.003528495,0.007901352,-0.0028848015
2015-11-04,-0.003777129,-0.010566366,-0.018008763,-0.0064121783,-0.0053511523,-0.0009755357,-0.009223047,-0.010459182,-0.0065218853,-0.00075357506,-0.014258566,-0.0056034643,-0.0051348973,0.0055133225,-7.1274815e-05,-0.00013574098,-0.005808961,-0.0015821335,-0.013365439,-0.011344285
2015-11-05,-0.0031492312,-0.008982236,-0.0063961665,-0.012353874,0.0015051385,0.0024309063,-0.00071073323,-0.025466241,-0.027918635,-0.012203569,-0.012512546,-0.012101641,-0.00065703265,-0.0015860987,-0.007941054,-0.0021139756,-0.0017368076,0.01151262,-0.0066480115,0.0041966634
2015-11-06,0.0013316781,0.01647358,0.0068792487,0.032249887,0.002924114,0.0006201151,0.011626963,0.015418621,-0.023426445,-3.366149e-05,0.008051155,0.0061855046,-0.0024368484,0.004216139,-0.00056980504,-0.006016557,-0.006664489,-0.0014591496,0.0038980627,-0.009660791
2015-11-09,-0.010564397,-0.0024250746,-0.015703473,0.012643283,-0.013137235,-0.0019836419,0.00262678,-0.02116484,-0.025137896,-0.0013072682,-0.0061236667,-0.0039701913,-0.011357561,-0.020325916,-0.0039911335,-0.0045327516,-0.0062851915,-0.0070117405,-0.0069322195,-0.003910844
2015-11-10,0.018060446,0.0053545814,-0.0126594445,0.020775007,0.0025991795,0.007134008,0.013350077,0.013726319,0.013854291,0.00026504858,0.0035539218,0.0113579035,0.0010753088,0.0052461177,0.002633905,0.0018417302,-0.0007440949,-0.0026210344,-0.0056295316,-0.007485898
2015-11-11,0.0038578014,-0.009289835,-0.002704624,-0.0048712576,-0.0057117287,0.0012186107,-0.003863178,3.589131e-05,-0.005026577,-0.0056961495,-0.015736276,-0.002231426,-0.0033345032,-0.0018111094,-0.003729601,0.0034938701,-0.0002238581,0.0002954295,-0.0055316454,-0.0010899319
2015-11-12,-0.01119953,-0.025844678,-0.008583292,-0.007603665,-0.02101056,-0.006435293,-0.014628757,0.00445845,-0.011320123,-0.016845413,-0.02321868,-0.013433958,-0.014317383,-0.008765543,-0.015545572,-0.0037830973,-0.0076093487,-0.006011732,-0.009397835,-0.0016776063
2015-11-13,-0.012694818,-0.016830528,-0.009567393,-0.016427362,-0.01021525,-0.0075910087,-0.010634648,-0.009443365,-0.0215486,-0.011203558,-0.02554133,-0.017650463,-0.010997764,-0.016669262,-0.01105709,-0.012597744,-0.010987001,-0.0074605355,-0.0067571993,-0.0034780568
2015-11-16,-0.012881641,0.0046911947,-0.005140431,0.021418978,0.021295864,0.02176449,0.026677117,-0.0071386276,0.037016563,0.027254373,0.012574733,0.007958684,0.014576698,0.0005020187,0.021039348,0.017941961,0.012547684,0.01725349,0.011556266,0.0037012538
2015-11-17,-0.014817927,0.0015707322,-0.018404054,0.01301731,-0.004401101,0.002184932,-0.0047121877,-0.038970783,-0.033855796,0.005439035,0.0038791944,0.003985168,-0.003333645,0.005037482,0.005365889,0.0070321527,-0.0011288361,-0.0011208497,0.00068856357,-0.016118502
2015-11-18,0.0071547087,0.016522398,0.015040635,0.02827273,0.026026795,0.012440995,0.008865261,0.025024734,0.03843821,0.00934857,0.011669993,0.013671135,0.01690857,0.017491898,0.013104018,0.023223266,0.011045464,0.020204088,0.011254328,0.019563042
2015-11-19,-0.008545395,0.011299016,-0.0054212227,0.0068774275,-0.001978112,0.0021424247,-0.0026856952,0.01168255,0.005636847,0.013156632,0.017761074,0.0100504,9.448157e-05,0.0034856836,0.007806488,0.0054289964,4.9613365e-05,-0.010536923,-0.0016626857,-0.015132995
2015-11-20,-0.004430772,0.007325583,0.0008734544,0.013444674,0.0004124586,-0.00020540808,-0.0027057813,0.008566388,-0.0014559375,0.007560527,6.4815395e-05,0.0020418535,-4.179799e-05,-0.0023008683,0.009220467,0.006631268,-0.0035168505,0.0040324554,-0.0026282077,0.0008054409
2015-11-23,-0.008154865,-0.014855225,0.008313623,-0.01617145,-0.0020921011,-0.008274086,-0.02111952,0.021928085,-0.03805172,0.0020230373,0.0065185805,0.013796741,-0.0022317844,-0.013618846,0.0013111585,0.0006260207,-0.006979321,-0.0045994404,0.018226586,-0.012944745
2015-11-24,0.0023730325,-0.0024782883,-0.005791608,0.003686944,0.0036287517,0.00016691524,0.0050976886,-0.0026195883,0.017747002,0.008701521,-0.0038044122,0.0038108965,0.00033610998,-0.0018144022,0.0061167562,-0.0028433073,-0.0053288825,-0.003356002,-0.0054199323,-0.008936006
2015-11-25,0.0013719597,-0.0013004625,-0.018642597,0.024442825,-0.0027204654,-0.0025991355,-0.0072411243,0.011091707,-0.0008679703,0.0036904253,0.01583931,0.014294349,-0.0037119281,-0.00090879085,0.001593834,0.0031724134,-0.008638211,0.00039211428,-0.001284516,-0.009151565
2015-11-27,-0.0017116885,-0.015226953,-0.00037472392,0.0032087243,-5.471331e-05,-0.0038322713,-0.0039887475,-0.0112496065,-0.0008325598,-5.5716606e-05,-0.0025853938,0.011120312,-0.0006483507,-0.0027127196,-0.0009493262,0.005939617,-0.0029093993,0.009127566,0.010920645,0.009457055
2015-11-30,-0.00023446325,0.008247751,0.009360369,0.007558779,-0.0039363774,0.0012592727,0.012014804,0.004102044,-0.018995546,-0.0007026708,-0.009725117,-0.0072445353,-0.005957993,-0.017739937,0.0006155097,-0.009153846,-0.005680134,-0.006443887,-0.009070033,0.0049606026
2015-12-01,0.019110827,0.02362394,0.0023540482,0.024255373,0.020280905,0.012750101,0.015970992,0.022508971,0.012004731,0.011661386,0.018010247,0.013854943,0.012172905,-0.008453304,0.010515553,0.017227253,0.011122952,0.009451769,0.008856643,0.022665985
2015-12-02,-0.017664002,-0.028753877,-0.012608832,-0.027810436,-0.018325018,-0.015634874,-0.025427006,0.009993782,0.04998946,-0.01447838,-0.011545783,-0.006768753,-0.012295985,0.0042905053,-0.014541574,-7.39541e-05,-0.013310466,-0.007276963,0.0013022684,-0.0082278885
2015-12-03,-0.014881656,-0.0055542765,-0.014120065,-0.0040098317,-0.019404553,-0.0031736556,0.0032402002,-0.0011133421,-0.050689213,-0.008798305,-0.014119885,-0.01650935,-0.016000442,-0.022231635,-0.010839908,-0.01405721,-0.010328824,-0.015765846,-0.017384801,-0.008231828
2015-12-04,0.022138951,0.04014148,0.043240577,0.03995821,0.019530613,0.017424354,0.019446658,0.0023376755,0.044794332,0.02198614,0.043971226,0.037120353,0.02092138,0.02608852,0.020875089,0.028088877,0.019910922,0.014473081,0.004975088,-0.00048706494
2015-12-07,0.011988697,0.010218997,-0.005936682,0.0204778,-0.012201251,-0.001942872,-0.0030749892,-0.015002231,-0.021791521,-0.0076149576,0.034900602,0.03280283,-0.007131743,-0.006255747,-0.014069686,0.008565824,-0.00056031806,-0.004435257,-0.013506951,0.0021479614
2015-12-08,0.0019023998,-0.0085213175,0.0073645804,0.0019210437,-0.013638246,-0.0115265,-0.024763074,0.01454725,0.006720264,-0.008296656,-0.0046778726,0.0048230877,-0.010081024,0.004005343,-0.006482549,0.0076487013,-0.010931761,-0.0054071336,-0.009881255,-0.0080084475
2015-12-09,-0.021451458,-0.020113235,-0.029100265,-0.02159619,-0.0071875155,0.002187183,-0.0052713556,-0.014448983,-0.025013546,-0.0077130026,-0.002692644,-0.009985336,-0.0064348048,-0.009899443,-0.011196126,-0.0062031955,-0.0038392341,-0.0055215345,-0.011586053,-0.008196797
2015-12-10,-0.0011891066,-0.0038532573,0.006900387,-0.0016000662,0.0019824759,-0.00066784833,-0.006102242,0.009922413,-0.014508817,0.0056974785,0.011394122,0.013107044,0.0020699871,-0.012277331,0.0032663,0.0076102708,-0.00055535143,0.0046148067,0.006715129,0.002331932
2015-12-11,-0.037184045,-0.039354723,-0.041903876,0.0059323832,-0.025840292,-0.008475923,-0.004542947,-0.02081969,0.039363313,-0.017738322,-0.026388686,-0.02131603,-0.020550763,-0.022074338,-0.01756126,-0.015407301,-0.014041085,-0.012246277,-0.0054102577,-0.027633764
2015-12-14,-0.005796976,0.008790047,0.02585848,-0.0055359667,0.0030568663,0.005064165,0.0026655388,0.0023171604,-0.019575827,0.005445958,0.01480679,0.012384767,0.004688992,0.0016878245,0.004228187,0.010330511,0.01066584,0.0026441761,0.003320767,0.009513485
2015-12-15,-0.007119715,0.0022099866,0.050908275,0.019554064,0.018496946,0.00771561,0.019254314,-0.02012125,0.033844188,0.010431058,0.0023174789,0.008952472,0.012602566,-0.029768163,0.0072225104,0.006727943,0.007177079,0.0195636,0.020665552,0.005626033
2015-12-16,0.032154374,0.011850884,-0.005540436,0.03693455,0.018937,0.003395107,0.0019752993,0.00513801,0.07426336,0.0026409375,0.033455905,0.0340108,0.014586383,0.034909334,0.008308791,0.027261078,0.008067688,0.015341268,0.021119434,0.007451713
2015-12-17,0.0010130871,-0.02425756,0.0046393964,-0.024095878,-0.019440534,-0.018511232,-0.02205544,-0.026398525,-0.039378826,-0.02129599,-0.008634591,0.005442405,-0.017289534,0.0014014002,-0.020007584,-0.008430053,-0.016397744,-0.013126008,-0.0023738602,0.00836104
2015-12-18,-0.03128679,-0.025689226,-0.029488975,-0.013996996,-0.021121945,-0.016049704,-0.024005044,-0.027719926,-0.018437978,-0.02811425,-0.011889916,0.0039194142,-0.018097028,0.020511355,-0.022141892,-0.010099083,-0.020811468,-0.01889355,0.0003436273,-0.022280036
2015-12-21,0.01161663,0.022680758,0.012589121,0.032472756,0.009507562,0.009479339,0.015677094,0.023486713,0.008794157,0.014578218,0.0127168475,0.009572761,0.005519566,-0.011898333,0.0149054965,0.010116599,0.0062683187,0.0100451615,0.0021721288,0.013351012
2015-12-22,0.017670028,0.025620561,0.008659089,0.018449701,0.015545312,0.009217322,0.02034513,0.0010092757,0.0006122263,0.014017461,0.013332298,0.008211179,0.008605438,-0.009958373,0.009241731,0.008284957,0.006834284,0.009540392,0.006136611,0.026866801
2015-12-23,0.022106629,0.013787288,0.04191616,-0.0024823882,0.021342259,0.0063296035,0.012475384,-0.00899039,0.019811196,0.013680962,-0.006347457,-0.0016276743,0.014475714,0.0039183553,0.013181528,0.009551491,0.008123545,0.0066640824,0.015688272,0.02894615
2015-12-24,-0.012412551,-0.007125222,-0.009692397,-0.0033778313,-0.0012298704,-0.0034327924,-0.000118865864,-0.0081624165,0.024032112,-0.002739912,-0.009088002,0.007121589,-0.0020047757,0.0116927335,-0.00055507716,0.0008247277,-0.005034726,-0.0014326025,0.0058250027,0.005923076
2015-12-28,0.0008716184,-0.017007325,-0.016666489,0.008641439,-0.004826219,0.0033564242,0.0014439495,-0.009343128,0.010996588,-0.00036546437,-0.0048459517,-0.0029472436,-0.002839658,-0.0044919173,-0.0006505881,0.00559493,0.00097000663,0.0069603445,-0.0084880665,-0.0054401252
2015-12-29,0.0055377698,0.0038131,0.004535706,0.003034288,0.012465056,0.006243361,-0.0006941655,0.010475494,0.021865012,0.017513905,0.015344808,0.01070543,0.010104802,0.004176208,0.010215885,0.01546405,0.0054427213,0.01299429,0.0038257982,0.011463689
2015-12-30,-0.011804343,-0.02135108,-0.03282563,-0.007473981,-0.008836748,0.00049816514,-0.008298901,-0.012078382,-0.0201283,-0.007175627,0.00089462195,-0.001980869,-0.007407891,-0.0067550503,-0.008781524,-0.0017055003,-0.004986314,-0.002569656,-0.008083328,-0.014269138
2015-12-31,-0.0059859073,-0.012153642,-0.024612525,-0.0161127,-0.0050321557,-0.002020506,-0.002575817,-0.0054538995,-0.0112596825,-0.014386147,-0.021938637,-0.016076243,-0.00856748,0.0008235527,-0.01204134,-0.006409421,-0.00504485,-0.0065113218,-0.00636524,0.007397638
2016-01-04,-0.008020287,-0.00365711,-0.020195492,-0.0010101553,-0.012324005,-0.00045636296,-6.606942e-05,-0.015317356,-0.08792411,-0.029225435,0.0032663923,-0.011115234,-0.013772707,-0.017796459,-0.028000187,-0.013018779,-0.0035714763,-0.002971409,-0.019116782,-0.01281947
2016-01-05,0.0062610735,0.016871996,0.016697891,0.013986138,0.0020658632,0.0052302945,0.0031468393,0.03292929,-0.013842046,0.0009687333,0.002411434,-0.0017977539,-6.902963e-06,-0.006407027,0.00519299,0.0050934344,0.0016204579,-0.0026977398,-0.01153667,0.0037691467
2016-01-06,-0.008154563,-0.03829869,-0.024623586,-0.021726945,-0.014309485,-0.015740097,-0.014708693,-0.049806967,0.045559783,-0.035485897,0.00088430755,0.019198267,-0.009865973,-0.008168802,-0.028816212,-0.008581072,-0.0105561195,0.0019750977,0.010813624,0.005282891
2016-01-07,-0.026593637,-0.041844226,-0.03204483,-0.033393122,-0.028962618,-0.013822012,-0.022310069,-0.021199727,-0.01705308,-0.021946887,-0.026212031,-0.025112832,-0.022440562,-0.030304492,-0.024918092,-0.020557052,-0.016410956,-0.024317691,-0.024708247,-0.020799182
2016-01-08,-0.01127763,-0.009172827,0.008535816,-0.019062106,-0.01151133,-0.0028199824,-0.016924893,-0.0040996717,0.0004183408,-0.017743472,-0.0044079935,-0.0067572463,-0.0077784965,-0.0055009853,-0.014806406,-0.004643115,-0.004080788,-0.011519288,-0.02954201,-0.016669914
2016-01-11,0.017384138,-0.0037471782,0.0053258874,-0.00090320734,0.0023700725,0.005630174,0.013765043,0.008682658,0.025658948,-0.004246949,-0.0031559647,0.0008336394,0.0020132444,-0.0013431804,-0.0016306092,0.0005793624,0.0052334834,0.0012027714,-0.010351467,0.0070546726
2016-01-12,0.0029023895,0.011305373,0.013690393,0.007858055,0.010536284,0.0052728406,-0.00853923,0.017096397,0.016065463,0.008041032,0.009160226,0.011934164,0.0059274263,0.011452865,0.007740942,0.02051813,0.007886875,0.01003119,0.0008267341,0.01405915
2016-01-13,-0.032383632,-0.041089155,-0.037103992,-0.05717338,-0.032997463,-0.0085309,-0.014112638,-0.026440017,-0.040032618,-0.025238672,-0.031239472,-0.031232975,-0.020101877,-0.027994592,-0.025246639,-0.029777667,-0.013289437,-0.02556446,-0.033904657,-0.02903811
2016-01-14,0.018305482,0.015934922,-0.009393292,0.014196735,0.020634444,0.012813384,-0.0018693628,0.006018605,-0.014463479,0.009713818,0.026466258,0.019441238,0.014151196,0.030152585,0.011883885,0.023361718,0.010664881,0.019162333,0.015372959,0.0058681862
2016-01-15,-0.02654175,-0.034699596,-0.0690407,-0.035650708,-0.02417748,-0.013982101,-0.030618098,-0.036033895,-0.11761414,-0.023944534,-0.029119272,-0.030886907,-0.02286696,-0.02076094,-0.019296724,-0.014877325,-0.022781974,-0.020387823,-0.002848981,-0.031273864
2016-01-19,0.0048182895,-0.0043790103,-0.02298872,0.0041348436,-0.0014685685,0.009816818,0.009764313,0.009130542,0.026903918,-0.007973733,0.0034774924,-0.002602657,0.00087569514,0.01218653,-0.0036983043,0.0062126084,0.010850551,0.004566677,-0.007915841,0.0037183939
2016-01-20,-0.0029408177,-0.008061541,-0.016130965,0.009472299,-0.019591196,-0.021795912,-0.032859728,0.007571359,-0.006813256,-0.0004293914,-0.0034931172,0.006028822,-0.019352166,-0.01133894,-0.0013579931,-0.0035802808,-0.030179042,-0.01723939,-0.014408702,-0.02452475
2016-01-21,-0.00762756,-0.004536543,-0.03888498,0.0026963968,0.005122396,0.015279184,0.011517932,-0.03497807,0.020718474,0.006292954,-0.0021179598,-0.013953753,0.004044199,0.014349296,0.008295367,0.009879761,0.007902103,0.009364003,0.0023988304,0.0048237024
2016-01-22,0.0137279965,0.025525838,0.054028668,0.003297586,0.025868492,0.010580666,0.0022584582,0.02428616,0.008686429,0.016949423,0.01357417,0.015316602,0.018655902,0.023398908,0.0194899,0.020957518,0.012630272,0.019113507,0.017149683,0.030646708
2016-01-25,-0.011623102,-0.021070339,-0.010992121,-0.0039535696,-0.027776849,-0.009222978,-0.027700664,0.004099356,-0.0078590205,-0.012651448,-0.009291232,-0.009828363,-0.01792821,-0.00989185,-0.0108473115,-0.0009883204,-0.01124192,-0.022280302,-0.025336936,-0.025633447
2016-01-26,-0.0116877705,-0.0020406134,0.013731468,-0.0092752,0.021473333,0.011063997,0.028536865,-0.014620878,-0.010212116,0.026725454,-0.01458347,0.002458408,0.013918175,-0.007858052,0.024775183,-0.002447416,0.0050403103,0.012192835,0.02233335,0.016274653
2016-01-27,-0.015990475,-0.03587939,-0.029704034,-0.05336774,-0.0067701275,-0.00018777637,0.0062573086,-0.04338503,-0.0440597,-0.00773263,-0.04745204,-0.039366595,-0.0049929516,-0.027923156,-0.0097342245,-0.020980854,-0.0017669883,-0.00915614,-0.005577843,-0.0069876816
2016-01-28,-0.01886746,-0.010955093,-0.015192923,-0.020639973,0.012580791,0.01409423,0.020075394,-0.012928114,-0.010270102,0.013746187,-0.0046303556,-0.0066347728,0.009892909,-0.0112520885,0.008544085,-0.0007530826,0.010261085,0.0027586552,0.0005599668,-0.006661487
2016-01-29,0.02161558,-0.0071161017,0.0036011375,0.028939601,0.024094392,0.017256767,0.031452056,0.006980447,-0.009054774,0.04162232,0.02300518,0.037129,0.019586485,0.0025214953,0.03536834,0.015250964,0.013556269,0.024279717,0.03356425,0.0066038854
2016-02-01,-0.0020271426,-0.0019863471,0.0043852055,0.023254413,-0.006099951,-0.00082321273,-0.0058613257,-0.02846059,0.049195506,-0.0059912773,0.0001322534,0.0016486952,-0.0027130642,0.016486438,-0.00016412733,0.0134619055,-0.0012226645,0.006346143,-0.0005185427,-0.0028292486
2016-02-02,-0.0047089476,-0.023630263,-0.017515307,-0.014552696,-0.029501209,-0.0130474325,-0.022383891,-0.05340597,-0.066158295,-0.020644898,-0.017209075,-0.013412076,-0.021948552,-0.016398378,-0.019494884,-0.012013631,-0.017575206,-0.02449657,-0.018422173,-0.039690346
2016-02-03,-0.0059997877,0.0039288066,0.0024631904,0.019132555,0.0071096173,0.008371597,0.019813048,0.06792667,0.066523224,-0.005680241,0.01434456,0.0003834382,0.005836846,0.010823348,-0.0063510183,0.0059693344,0.0083446205,0.019524617,-0.00063294894,-0.0023165257
2016-02-04,0.00045686087,-0.010591829,-0.0044292067,-0.0063327784,0.0051068743,0.0013461851,0.0040874374,-0.0075116227,-0.0040748185,0.004648017,-0.007888597,0.0049904394,0.0031645522,-0.0092456415,0.0038704937,-0.00028864975,0.0017987468,0.002269653,0.0052279346,-0.0032961087
2016-02-05,-0.025093265,-0.023760868,-0.020632463,-0.041795805,-0.0205123,-0.0026299215,0.016476454,-0.030249879,-0.054590803,-0.033982113,-0.021231633,-0.023370193,-0.0149179,-0.029432561,-0.031543426,-0.022478852,-0.0010191776,-0.004739348,-0.022253418,0.009709036
2016-02-08,-0.025061615,-0.029480243,-0.024462204,-0.03809704,-0.013075216,-0.009162007,-0.0041501317,-0.033694144,-0.037631184,-0.017918605,-0.03151195,-0.020669438,-0.012139777,-0.021133022,-0.018877044,-0.020923479,-0.008705652,-0.009459802,-0.016814904,-0.011128031
2016-02-09,0.009863333,0.00053918466,0.027954053,-0.00800743,-0.0018086891,0.000732268,-0.009261671,-0.00040088117,0.0022122683,-0.00630941,-0.0020366039,-0.00015337334,6.9259455e-05,0.0007882277,-0.0027486729,0.009768337,0.0026426653,0.0015718043,-0.0075086616,0.0043462277
2016-02-10,0.014727114,0.009330329,0.020246297,0.0012215087,-0.0023924792,-0.0013954253,-0.010985976,0.013031079,0.0043989746,0.002924706,0.010399962,0.0019749673,-0.0014398162,0.006952322,0.002759837,0.009264014,-0.0023317707,-0.009968,-0.0054299813,0.0061925594
2016-02-11,-0.018570472,-0.022722606,-0.0046243854,-0.004242126,-0.023237191,-0.016529724,-0.03643936,-0.0095743425,-0.032981336,-0.006833626,0.0024055722,0.026283257,-0.01577302,-0.01687938,-0.0077861585,0.0030350944,-0.02205739,-0.0106511265,-0.003861799,-0.025697704
2016-02-12,0.039494377,0.025798105,0.012029597,-0.003838485,0.031040812,0.016681766,0.032319,-0.0034064334,0.029984642,0.018105442,0.022640938,0.023076866,0.025471438,0.007689906,0.018351162,0.011396554,0.027997598,0.00956753,0.0174197,0.015836818
2016-02-16,0.0024926849,0.024965236,0.0038026497,0.026168486,0.02161892,0.013680307,0.00996897,0.039501913,0.014928063,0.030652251,0.041319817,0.032174826,0.01239626,0.015448075,0.021349564,0.01817916,0.0053569945,0.015654046,0.013026137,0.017837731
2016-02-17,0.018646652,0.024327302,0.0036314502,0.037658565,0.016289726,0.014103146,0.012537866,0.023297278,0.02706499,0.02886856,0.030832747,0.032686986,0.014441629,0.026565624,0.024194255,0.026265534,0.009686582,0.012918952,0.012865724,0.003051483
2016-02-18,0.002326544,-0.010813845,0.0026674755,-0.012834499,-0.0045795003,-0.0044258344,-0.0015465132,0.00058675837,-0.014566386,-0.009583238,-0.018385632,-0.015071465,-0.006184797,-0.0095970575,-0.0068039973,-0.0056315693,-0.00243995,0.0009569153,-0.0021237652,0.016409317
2016-02-19,0.0008267198,0.0093183275,0.017194644,0.019548794,-0.0025442042,-0.0049967943,-0.002399432,0.024295662,0.03104799,0.0029960624,0.00932377,0.016931571,-0.0035905256,-0.0021742512,0.002983095,0.0037787922,-0.007706674,0.0013473325,-0.002319775,0.0058100717
2016-02-22,0.0074948184,0.019949153,0.051611282,0.004634795,0.019499928,0.014535539,0.010212541,0.024066517,0.014766249,0.018889917,0.010275738,0.0010200143,0.014883421,0.02257196,0.019442162,0.015118887,0.015026788,0.001622512,-0.00044829585,0.014550409
2016-02-23,-0.028779697,-0.034331035,-0.04042534,-0.027072802,-0.016790215,-0.011698516,-0.023941878,-0.03271684,-0.058714155,-0.006392837,-0.027871178,-0.012001975,-0.014897789,-0.0053012804,-0.003558157,-0.008318379,-0.01731028,-0.020456135,0.013144684,-0.030107565
2016-02-24,0.011725651,-0.00084349094,0.007616359,0.015658045,0.0061398745,-0.0014940635,-0.0047795037,0.010318703,0.01731347,0.012258502,0.007402186,0.012294527,0.0016282297,-0.016870648,0.010382376,0.0034760314,-0.004977957,-0.001063714,0.0060967105,0.005741513
2016-02-25,0.003093251,0.00836202,0.004151202,0.016552903,0.012830696,0.012616634,0.0212993,0.012724267,0.044840112,0.02816218,0.006952739,0.011463335,0.011041699,0.0029782383,0.021410188,0.012491913,0.01393525,0.0016030669,0.01362383,0.0016656322
2016-02-26,0.014075715,0.012034102,0.01790119,0.019150035,0.0021181477,-0.0026935565,0.006340621,-0.038808476,-0.026364831,-0.0043000984,0.0054050903,0.0039396756,-0.0035590325,-0.00877759,-0.004809948,-0.012099581,-0.0065736873,-0.0010826647,-0.011040961,0.0011330135
2016-02-29,-0.021210764,-0.021992192,0.012699224,-0.034893304,-0.007544491,-0.012799345,-0.016424347,-0.019652616,-0.03393425,-0.009534566,-0.032304898,-0.02147789,-0.00873048,-0.011444544,-0.005080548,-0.016396949,-0.010255197,-0.0080962395,-0.001324147,0.0044840835
2016-03-01,0.022926254,0.03260708,0.022419345,0.009231949,0.031913415,0.02199283,0.017647795,0.027396921,0.026236217,0.030140815,0.028728897,0.01672739,0.026297716,0.009441677,0.026061129,0.024412071,0.026776737,0.018887669,0.011933913,0.022565736
2016-03-02,-0.009917578,0.0013411636,-0.008028499,0.0098724095,0.01089357,0.0045865593,0.017605225,0.020434901,0.013031736,0.0071803145,-0.0016941328,-0.0001100403,0.003956835,0.0040630107,0.0053163213,-0.01085877,0.0017713364,0.0047190106,0.010273472,-0.0125146005
2016-03-03,0.0060493094,-0.014984736,-0.016034218,-0.0006715014,0.009444318,0.0012166044,0.007271641,-0.0002412902,0.010158897,0.002148511,0.003521894,0.000336922,0.0037563406,-0.008129264,0.0002921489,-0.010607008,0.0023765943,0.012629471,0.014917885,-0.0019386478
2016-03-04,0.00976062,0.00230588,0.0060844235,-0.014738064,0.0061940555,-0.0025898905,-0.0012378739,-0.007832216,0.0032268683,-0.0014013019,0.0017671674,0.010910097,0.0036690987,0.016948014,0.00023438688,-0.0029549026,0.001583107,-0.0027715252,0.006171359,0.006022001
2016-03-07,0.0036643418,-0.0036896043,-0.001133564,-0.0035708984,0.007258907,-0.008723452,-0.0038179052,0.022475045,0.052830264,-0.004042308,0.004806065,0.003769606,0.00015033258,-0.007086131,-0.003570279,-0.019088363,-0.0068357615,-0.0011765121,-0.0044500288,-0.005616392
2016-03-08,-0.012904413,-0.0058641834,0.018283388,-0.022476263,-0.021530889,-0.0016990076,-0.015696999,-0.03194178,-0.032744676,-0.007808594,-0.0062517645,-0.018841155,-0.009209886,0.005575396,-0.008778145,0.007946666,-0.00243916,-0.01757776,-0.018520439,-0.010776998
